[2025-03-30_06:48:27] Total Functions: 2325, Hited Functions: 168 [ 7.225806% ], Hited Edges: 0, Total Edges: 14796
[2025-03-30_14:20:59] Total Functions: 2325, Hited Functions: 361 [ 15.526882% ], Hited Edges: 0, Total Edges: 14796
[2025-03-30_14:22:00] Total Functions: 2325, Hited Functions: 361 [ 15.526882% ], Hited Edges: 0, Total Edges: 14796
[2025-03-30_14:23:01] Total Functions: 2325, Hited Functions: 361 [ 15.526882% ], Hited Edges: 0, Total Edges: 14796
[2025-03-30_14:24:02] Total Functions: 2325, Hited Functions: 361 [ 15.526882% ], Hited Edges: 0, Total Edges: 14796
[2025-03-30_14:25:03] Total Functions: 2325, Hited Functions: 361 [ 15.526882% ], Hited Edges: 0, Total Edges: 14796
[2025-03-30_14:26:04] Total Functions: 2325, Hited Functions: 361 [ 15.526882% ], Hited Edges: 0, Total Edges: 14796
[2025-03-30_14:27:05] Total Functions: 2325, Hited Functions: 361 [ 15.526882% ], Hited Edges: 0, Total Edges: 14796
[2025-03-30_14:28:06] Total Functions: 2325, Hited Functions: 361 [ 15.526882% ], Hited Edges: 0, Total Edges: 14796
[2025-03-30_14:29:07] Total Functions: 2325, Hited Functions: 361 [ 15.526882% ], Hited Edges: 0, Total Edges: 14796
[2025-03-30_14:30:08] Total Functions: 2325, Hited Functions: 361 [ 15.526882% ], Hited Edges: 0, Total Edges: 14796
[2025-03-30_14:31:09] Total Functions: 2325, Hited Functions: 361 [ 15.526882% ], Hited Edges: 0, Total Edges: 14796
[2025-03-30_14:32:10] Total Functions: 2325, Hited Functions: 361 [ 15.526882% ], Hited Edges: 0, Total Edges: 14796
[2025-03-30_14:33:11] Total Functions: 2325, Hited Functions: 361 [ 15.526882% ], Hited Edges: 0, Total Edges: 14796
[2025-03-30_14:38:25] Total Functions: 2325, Hited Functions: 361 [ 15.526882% ], Hited Edges: 0, Total Edges: 14796
[2025-03-30_14:39:26] Total Functions: 2325, Hited Functions: 361 [ 15.526882% ], Hited Edges: 0, Total Edges: 14796
[2025-03-30_14:40:27] Total Functions: 2325, Hited Functions: 361 [ 15.526882% ], Hited Edges: 0, Total Edges: 14796
[2025-03-30_14:41:28] Total Functions: 2325, Hited Functions: 361 [ 15.526882% ], Hited Edges: 0, Total Edges: 14796
[2025-03-30_14:42:29] Total Functions: 2325, Hited Functions: 361 [ 15.526882% ], Hited Edges: 0, Total Edges: 14796
[2025-03-30_14:43:30] Total Functions: 2325, Hited Functions: 361 [ 15.526882% ], Hited Edges: 0, Total Edges: 14796
[2025-03-30_14:44:31] Total Functions: 2325, Hited Functions: 361 [ 15.526882% ], Hited Edges: 0, Total Edges: 14796
[2025-03-30_14:45:32] Total Functions: 2325, Hited Functions: 361 [ 15.526882% ], Hited Edges: 0, Total Edges: 14796
[2025-03-30_14:46:33] Total Functions: 2325, Hited Functions: 361 [ 15.526882% ], Hited Edges: 0, Total Edges: 14796
[2025-03-30_14:47:34] Total Functions: 2325, Hited Functions: 361 [ 15.526882% ], Hited Edges: 0, Total Edges: 14796
[2025-03-30_14:48:35] Total Functions: 2325, Hited Functions: 361 [ 15.526882% ], Hited Edges: 0, Total Edges: 14796
[2025-03-30_14:49:36] Total Functions: 2325, Hited Functions: 361 [ 15.526882% ], Hited Edges: 0, Total Edges: 14796
[2025-03-30_14:50:37] Total Functions: 2325, Hited Functions: 361 [ 15.526882% ], Hited Edges: 0, Total Edges: 14796
[2025-03-30_14:51:38] Total Functions: 2325, Hited Functions: 361 [ 15.526882% ], Hited Edges: 0, Total Edges: 14796
[2025-03-30_14:52:39] Total Functions: 2325, Hited Functions: 361 [ 15.526882% ], Hited Edges: 0, Total Edges: 14796
[2025-03-30_14:53:40] Total Functions: 2325, Hited Functions: 361 [ 15.526882% ], Hited Edges: 0, Total Edges: 14796
[2025-03-30_14:54:41] Total Functions: 2325, Hited Functions: 361 [ 15.526882% ], Hited Edges: 0, Total Edges: 14796
[2025-03-30_14:55:42] Total Functions: 2325, Hited Functions: 361 [ 15.526882% ], Hited Edges: 0, Total Edges: 14796
[2025-03-30_14:56:43] Total Functions: 2325, Hited Functions: 361 [ 15.526882% ], Hited Edges: 0, Total Edges: 14796
[2025-03-30_14:57:44] Total Functions: 2325, Hited Functions: 361 [ 15.526882% ], Hited Edges: 0, Total Edges: 14796
[2025-03-30_14:58:45] Total Functions: 2325, Hited Functions: 361 [ 15.526882% ], Hited Edges: 0, Total Edges: 14796
[2025-03-30_14:59:46] Total Functions: 2325, Hited Functions: 361 [ 15.526882% ], Hited Edges: 0, Total Edges: 14796
[2025-03-30_15:00:47] Total Functions: 2325, Hited Functions: 361 [ 15.526882% ], Hited Edges: 0, Total Edges: 14796
[2025-03-30_15:01:48] Total Functions: 2325, Hited Functions: 361 [ 15.526882% ], Hited Edges: 0, Total Edges: 14796
[2025-03-30_15:02:49] Total Functions: 2325, Hited Functions: 361 [ 15.526882% ], Hited Edges: 0, Total Edges: 14796
[2025-03-30_15:03:50] Total Functions: 2325, Hited Functions: 361 [ 15.526882% ], Hited Edges: 0, Total Edges: 14796
[2025-03-30_15:04:51] Total Functions: 2325, Hited Functions: 361 [ 15.526882% ], Hited Edges: 0, Total Edges: 14796
[2025-03-30_15:05:52] Total Functions: 2325, Hited Functions: 361 [ 15.526882% ], Hited Edges: 0, Total Edges: 14796
[2025-03-30_15:06:53] Total Functions: 2325, Hited Functions: 361 [ 15.526882% ], Hited Edges: 0, Total Edges: 14796
[2025-03-30_15:07:54] Total Functions: 2325, Hited Functions: 361 [ 15.526882% ], Hited Edges: 0, Total Edges: 14796
[2025-03-30_15:08:55] Total Functions: 2325, Hited Functions: 361 [ 15.526882% ], Hited Edges: 0, Total Edges: 14796
[2025-03-30_15:09:56] Total Functions: 2325, Hited Functions: 361 [ 15.526882% ], Hited Edges: 0, Total Edges: 14796
[2025-03-30_15:10:57] Total Functions: 2325, Hited Functions: 361 [ 15.526882% ], Hited Edges: 0, Total Edges: 14796
[2025-03-30_15:11:58] Total Functions: 2325, Hited Functions: 361 [ 15.526882% ], Hited Edges: 0, Total Edges: 14796
[2025-03-30_15:12:59] Total Functions: 2325, Hited Functions: 361 [ 15.526882% ], Hited Edges: 0, Total Edges: 14796
[2025-03-30_15:14:00] Total Functions: 2325, Hited Functions: 361 [ 15.526882% ], Hited Edges: 0, Total Edges: 14796
[2025-03-30_15:15:01] Total Functions: 2325, Hited Functions: 361 [ 15.526882% ], Hited Edges: 0, Total Edges: 14796
[2025-03-30_15:16:02] Total Functions: 2325, Hited Functions: 361 [ 15.526882% ], Hited Edges: 0, Total Edges: 14796
[2025-03-30_15:17:03] Total Functions: 2325, Hited Functions: 361 [ 15.526882% ], Hited Edges: 0, Total Edges: 14796
[2025-03-30_15:18:04] Total Functions: 2325, Hited Functions: 361 [ 15.526882% ], Hited Edges: 0, Total Edges: 14796
[2025-03-30_15:19:05] Total Functions: 2325, Hited Functions: 361 [ 15.526882% ], Hited Edges: 0, Total Edges: 14796
[2025-03-30_15:20:06] Total Functions: 2325, Hited Functions: 361 [ 15.526882% ], Hited Edges: 0, Total Edges: 14796
[2025-03-30_15:21:07] Total Functions: 2325, Hited Functions: 361 [ 15.526882% ], Hited Edges: 0, Total Edges: 14796
[2025-03-30_15:22:08] Total Functions: 2325, Hited Functions: 361 [ 15.526882% ], Hited Edges: 0, Total Edges: 14796
[2025-03-30_15:23:09] Total Functions: 2325, Hited Functions: 361 [ 15.526882% ], Hited Edges: 0, Total Edges: 14796
[2025-03-30_15:24:10] Total Functions: 2325, Hited Functions: 361 [ 15.526882% ], Hited Edges: 0, Total Edges: 14796
[2025-03-30_15:25:11] Total Functions: 2325, Hited Functions: 361 [ 15.526882% ], Hited Edges: 0, Total Edges: 14796
[2025-03-30_15:26:12] Total Functions: 2325, Hited Functions: 361 [ 15.526882% ], Hited Edges: 0, Total Edges: 14796
[2025-03-30_15:27:13] Total Functions: 2325, Hited Functions: 361 [ 15.526882% ], Hited Edges: 0, Total Edges: 14796
[2025-03-30_15:28:14] Total Functions: 2325, Hited Functions: 361 [ 15.526882% ], Hited Edges: 0, Total Edges: 14796
[2025-03-30_15:29:15] Total Functions: 2325, Hited Functions: 361 [ 15.526882% ], Hited Edges: 0, Total Edges: 14796
[2025-03-30_15:30:16] Total Functions: 2325, Hited Functions: 361 [ 15.526882% ], Hited Edges: 0, Total Edges: 14796
[2025-03-30_15:31:17] Total Functions: 2325, Hited Functions: 361 [ 15.526882% ], Hited Edges: 0, Total Edges: 14796
[2025-03-30_15:32:18] Total Functions: 2325, Hited Functions: 361 [ 15.526882% ], Hited Edges: 0, Total Edges: 14796
[2025-03-30_15:33:19] Total Functions: 2325, Hited Functions: 361 [ 15.526882% ], Hited Edges: 0, Total Edges: 14796
[2025-03-30_15:34:20] Total Functions: 2325, Hited Functions: 361 [ 15.526882% ], Hited Edges: 0, Total Edges: 14796
[2025-03-30_15:35:21] Total Functions: 2325, Hited Functions: 361 [ 15.526882% ], Hited Edges: 0, Total Edges: 14796
[2025-03-30_15:36:22] Total Functions: 2325, Hited Functions: 361 [ 15.526882% ], Hited Edges: 0, Total Edges: 14796
[2025-03-30_15:37:23] Total Functions: 2325, Hited Functions: 361 [ 15.526882% ], Hited Edges: 0, Total Edges: 14796
[2025-03-30_15:38:24] Total Functions: 2325, Hited Functions: 361 [ 15.526882% ], Hited Edges: 0, Total Edges: 14796
[2025-03-30_15:39:25] Total Functions: 2325, Hited Functions: 361 [ 15.526882% ], Hited Edges: 0, Total Edges: 14796
[2025-03-30_15:40:26] Total Functions: 2325, Hited Functions: 361 [ 15.526882% ], Hited Edges: 0, Total Edges: 14796
[2025-03-30_15:41:27] Total Functions: 2325, Hited Functions: 361 [ 15.526882% ], Hited Edges: 0, Total Edges: 14796
[2025-03-30_15:42:28] Total Functions: 2325, Hited Functions: 361 [ 15.526882% ], Hited Edges: 0, Total Edges: 14796
[2025-03-30_15:43:29] Total Functions: 2325, Hited Functions: 361 [ 15.526882% ], Hited Edges: 0, Total Edges: 14796
[2025-03-30_15:44:30] Total Functions: 2325, Hited Functions: 361 [ 15.526882% ], Hited Edges: 0, Total Edges: 14796
[2025-03-30_15:45:31] Total Functions: 2325, Hited Functions: 362 [ 15.569892% ], Hited Edges: 0, Total Edges: 14796
[2025-03-30_15:46:32] Total Functions: 2325, Hited Functions: 362 [ 15.569892% ], Hited Edges: 0, Total Edges: 14796
[2025-03-30_15:47:33] Total Functions: 2325, Hited Functions: 362 [ 15.569892% ], Hited Edges: 0, Total Edges: 14796
[2025-03-30_15:48:34] Total Functions: 2325, Hited Functions: 362 [ 15.569892% ], Hited Edges: 0, Total Edges: 14796
[2025-03-30_15:49:35] Total Functions: 2325, Hited Functions: 362 [ 15.569892% ], Hited Edges: 0, Total Edges: 14796
[2025-03-30_15:50:36] Total Functions: 2325, Hited Functions: 362 [ 15.569892% ], Hited Edges: 0, Total Edges: 14796
[2025-03-30_15:51:37] Total Functions: 2325, Hited Functions: 362 [ 15.569892% ], Hited Edges: 0, Total Edges: 14796
[2025-03-30_15:52:38] Total Functions: 2325, Hited Functions: 362 [ 15.569892% ], Hited Edges: 0, Total Edges: 14796
[2025-03-30_15:53:39] Total Functions: 2325, Hited Functions: 362 [ 15.569892% ], Hited Edges: 0, Total Edges: 14796
[2025-03-30_15:54:40] Total Functions: 2325, Hited Functions: 362 [ 15.569892% ], Hited Edges: 0, Total Edges: 14796
[2025-03-30_15:55:41] Total Functions: 2325, Hited Functions: 362 [ 15.569892% ], Hited Edges: 0, Total Edges: 14796
[2025-03-30_15:56:42] Total Functions: 2325, Hited Functions: 362 [ 15.569892% ], Hited Edges: 0, Total Edges: 14796
[2025-03-30_15:57:43] Total Functions: 2325, Hited Functions: 362 [ 15.569892% ], Hited Edges: 0, Total Edges: 14796
[2025-03-30_15:58:44] Total Functions: 2325, Hited Functions: 362 [ 15.569892% ], Hited Edges: 0, Total Edges: 14796
[2025-03-30_15:59:45] Total Functions: 2325, Hited Functions: 362 [ 15.569892% ], Hited Edges: 0, Total Edges: 14796
[2025-03-30_16:00:46] Total Functions: 2325, Hited Functions: 362 [ 15.569892% ], Hited Edges: 0, Total Edges: 14796
[2025-03-30_16:01:47] Total Functions: 2325, Hited Functions: 362 [ 15.569892% ], Hited Edges: 0, Total Edges: 14796
[2025-03-30_16:06:48] Total Functions: 2325, Hited Functions: 362 [ 15.569892% ], Hited Edges: 0, Total Edges: 14796
[2025-03-30_16:07:49] Total Functions: 2325, Hited Functions: 362 [ 15.569892% ], Hited Edges: 0, Total Edges: 14796
[2025-03-30_16:08:50] Total Functions: 2325, Hited Functions: 362 [ 15.569892% ], Hited Edges: 0, Total Edges: 14796
[2025-03-30_16:09:51] Total Functions: 2325, Hited Functions: 362 [ 15.569892% ], Hited Edges: 0, Total Edges: 14796
[2025-03-30_16:10:52] Total Functions: 2325, Hited Functions: 362 [ 15.569892% ], Hited Edges: 0, Total Edges: 14796
[2025-03-30_16:11:53] Total Functions: 2325, Hited Functions: 362 [ 15.569892% ], Hited Edges: 0, Total Edges: 14796
[2025-03-30_16:12:54] Total Functions: 2325, Hited Functions: 362 [ 15.569892% ], Hited Edges: 0, Total Edges: 14796
[2025-03-30_16:13:55] Total Functions: 2325, Hited Functions: 362 [ 15.569892% ], Hited Edges: 0, Total Edges: 14796
[2025-03-30_16:14:56] Total Functions: 2325, Hited Functions: 362 [ 15.569892% ], Hited Edges: 0, Total Edges: 14796
[2025-03-30_16:15:57] Total Functions: 2325, Hited Functions: 362 [ 15.569892% ], Hited Edges: 0, Total Edges: 14796
[2025-03-30_16:16:58] Total Functions: 2325, Hited Functions: 362 [ 15.569892% ], Hited Edges: 0, Total Edges: 14796
[2025-03-30_16:17:59] Total Functions: 2325, Hited Functions: 362 [ 15.569892% ], Hited Edges: 0, Total Edges: 14796
[2025-03-30_16:19:00] Total Functions: 2325, Hited Functions: 362 [ 15.569892% ], Hited Edges: 0, Total Edges: 14796
[2025-03-30_16:20:01] Total Functions: 2325, Hited Functions: 362 [ 15.569892% ], Hited Edges: 0, Total Edges: 14796
[2025-03-30_16:21:02] Total Functions: 2325, Hited Functions: 362 [ 15.569892% ], Hited Edges: 0, Total Edges: 14796
[2025-03-30_16:22:03] Total Functions: 2325, Hited Functions: 362 [ 15.569892% ], Hited Edges: 0, Total Edges: 14796
[2025-03-30_16:26:48] Total Functions: 2325, Hited Functions: 362 [ 15.569892% ], Hited Edges: 0, Total Edges: 14796
[2025-03-30_16:27:49] Total Functions: 2325, Hited Functions: 362 [ 15.569892% ], Hited Edges: 0, Total Edges: 14796
[2025-03-30_16:28:50] Total Functions: 2325, Hited Functions: 362 [ 15.569892% ], Hited Edges: 0, Total Edges: 14796
[2025-03-30_16:29:51] Total Functions: 2325, Hited Functions: 362 [ 15.569892% ], Hited Edges: 0, Total Edges: 14796
[2025-03-30_16:30:52] Total Functions: 2325, Hited Functions: 362 [ 15.569892% ], Hited Edges: 0, Total Edges: 14796
[2025-03-30_16:31:53] Total Functions: 2325, Hited Functions: 362 [ 15.569892% ], Hited Edges: 0, Total Edges: 14796
[2025-03-30_16:32:54] Total Functions: 2325, Hited Functions: 362 [ 15.569892% ], Hited Edges: 0, Total Edges: 14796
[2025-03-30_16:33:55] Total Functions: 2325, Hited Functions: 362 [ 15.569892% ], Hited Edges: 0, Total Edges: 14796
[2025-03-30_16:34:56] Total Functions: 2325, Hited Functions: 362 [ 15.569892% ], Hited Edges: 0, Total Edges: 14796
[2025-03-30_16:35:57] Total Functions: 2325, Hited Functions: 362 [ 15.569892% ], Hited Edges: 0, Total Edges: 14796
[2025-03-30_16:36:58] Total Functions: 2325, Hited Functions: 362 [ 15.569892% ], Hited Edges: 0, Total Edges: 14796
[2025-03-30_16:37:59] Total Functions: 2325, Hited Functions: 362 [ 15.569892% ], Hited Edges: 0, Total Edges: 14796
[2025-03-30_16:39:09] Total Functions: 2325, Hited Functions: 362 [ 15.569892% ], Hited Edges: 0, Total Edges: 14796
[2025-03-30_16:43:37] Total Functions: 2325, Hited Functions: 362 [ 15.569892% ], Hited Edges: 0, Total Edges: 14796
[2025-03-30_16:44:38] Total Functions: 2325, Hited Functions: 362 [ 15.569892% ], Hited Edges: 0, Total Edges: 14796
[2025-03-30_16:45:39] Total Functions: 2325, Hited Functions: 362 [ 15.569892% ], Hited Edges: 0, Total Edges: 14796
[2025-03-30_16:46:40] Total Functions: 2325, Hited Functions: 362 [ 15.569892% ], Hited Edges: 0, Total Edges: 14796
[2025-03-30_16:47:41] Total Functions: 2325, Hited Functions: 362 [ 15.569892% ], Hited Edges: 0, Total Edges: 14796
[2025-03-30_16:48:42] Total Functions: 2325, Hited Functions: 362 [ 15.569892% ], Hited Edges: 0, Total Edges: 14796
[2025-03-30_16:49:43] Total Functions: 2325, Hited Functions: 362 [ 15.569892% ], Hited Edges: 0, Total Edges: 14796
[2025-03-30_16:50:44] Total Functions: 2325, Hited Functions: 362 [ 15.569892% ], Hited Edges: 0, Total Edges: 14796
[2025-03-30_16:51:45] Total Functions: 2325, Hited Functions: 362 [ 15.569892% ], Hited Edges: 0, Total Edges: 14796
[2025-03-30_16:52:46] Total Functions: 2325, Hited Functions: 362 [ 15.569892% ], Hited Edges: 0, Total Edges: 14796
[2025-03-30_16:53:47] Total Functions: 2325, Hited Functions: 362 [ 15.569892% ], Hited Edges: 0, Total Edges: 14796
[2025-03-30_16:54:48] Total Functions: 2325, Hited Functions: 362 [ 15.569892% ], Hited Edges: 0, Total Edges: 14796
[2025-03-30_16:55:49] Total Functions: 2325, Hited Functions: 362 [ 15.569892% ], Hited Edges: 0, Total Edges: 14796
[2025-03-30_16:56:50] Total Functions: 2325, Hited Functions: 362 [ 15.569892% ], Hited Edges: 0, Total Edges: 14796
[2025-03-30_16:57:51] Total Functions: 2325, Hited Functions: 362 [ 15.569892% ], Hited Edges: 0, Total Edges: 14796
[2025-03-30_16:58:52] Total Functions: 2325, Hited Functions: 362 [ 15.569892% ], Hited Edges: 0, Total Edges: 14796
[2025-03-30_16:59:53] Total Functions: 2325, Hited Functions: 362 [ 15.569892% ], Hited Edges: 0, Total Edges: 14796
[2025-03-30_17:04:30] Total Functions: 2325, Hited Functions: 362 [ 15.569892% ], Hited Edges: 0, Total Edges: 14796
[2025-03-30_17:05:31] Total Functions: 2325, Hited Functions: 362 [ 15.569892% ], Hited Edges: 0, Total Edges: 14796
[2025-03-30_17:06:32] Total Functions: 2325, Hited Functions: 362 [ 15.569892% ], Hited Edges: 0, Total Edges: 14796
[2025-03-30_17:07:33] Total Functions: 2325, Hited Functions: 362 [ 15.569892% ], Hited Edges: 0, Total Edges: 14796
[2025-03-30_17:08:34] Total Functions: 2325, Hited Functions: 362 [ 15.569892% ], Hited Edges: 0, Total Edges: 14796
[2025-03-30_17:09:35] Total Functions: 2325, Hited Functions: 362 [ 15.569892% ], Hited Edges: 0, Total Edges: 14796
[2025-03-30_17:10:36] Total Functions: 2325, Hited Functions: 362 [ 15.569892% ], Hited Edges: 0, Total Edges: 14796
[2025-03-30_17:15:34] Total Functions: 2325, Hited Functions: 362 [ 15.569892% ], Hited Edges: 0, Total Edges: 14796
[2025-03-30_17:16:35] Total Functions: 2325, Hited Functions: 362 [ 15.569892% ], Hited Edges: 0, Total Edges: 14796
[2025-03-30_17:17:36] Total Functions: 2325, Hited Functions: 362 [ 15.569892% ], Hited Edges: 0, Total Edges: 14796
[2025-03-30_17:18:37] Total Functions: 2325, Hited Functions: 362 [ 15.569892% ], Hited Edges: 0, Total Edges: 14796
[2025-03-30_17:19:38] Total Functions: 2325, Hited Functions: 362 [ 15.569892% ], Hited Edges: 0, Total Edges: 14796
[2025-03-30_17:20:39] Total Functions: 2325, Hited Functions: 362 [ 15.569892% ], Hited Edges: 0, Total Edges: 14796
[2025-03-30_17:21:40] Total Functions: 2325, Hited Functions: 362 [ 15.569892% ], Hited Edges: 0, Total Edges: 14796
[2025-03-30_17:22:41] Total Functions: 2325, Hited Functions: 362 [ 15.569892% ], Hited Edges: 0, Total Edges: 14796
[2025-03-30_17:23:42] Total Functions: 2325, Hited Functions: 362 [ 15.569892% ], Hited Edges: 0, Total Edges: 14796
[2025-03-30_17:24:43] Total Functions: 2325, Hited Functions: 362 [ 15.569892% ], Hited Edges: 0, Total Edges: 14796
[2025-03-30_17:25:44] Total Functions: 2325, Hited Functions: 362 [ 15.569892% ], Hited Edges: 0, Total Edges: 14796
[2025-03-30_17:26:45] Total Functions: 2325, Hited Functions: 362 [ 15.569892% ], Hited Edges: 0, Total Edges: 14796
[2025-03-30_17:27:46] Total Functions: 2325, Hited Functions: 362 [ 15.569892% ], Hited Edges: 0, Total Edges: 14796
[2025-03-30_17:28:47] Total Functions: 2325, Hited Functions: 362 [ 15.569892% ], Hited Edges: 0, Total Edges: 14796
[2025-03-30_17:29:48] Total Functions: 2325, Hited Functions: 362 [ 15.569892% ], Hited Edges: 0, Total Edges: 14796
[2025-03-30_17:30:49] Total Functions: 2325, Hited Functions: 362 [ 15.569892% ], Hited Edges: 0, Total Edges: 14796
[2025-03-30_17:31:50] Total Functions: 2325, Hited Functions: 362 [ 15.569892% ], Hited Edges: 0, Total Edges: 14796
[2025-03-30_17:32:51] Total Functions: 2325, Hited Functions: 362 [ 15.569892% ], Hited Edges: 0, Total Edges: 14796
[2025-03-30_17:33:52] Total Functions: 2325, Hited Functions: 362 [ 15.569892% ], Hited Edges: 0, Total Edges: 14796
[2025-03-30_17:34:53] Total Functions: 2325, Hited Functions: 362 [ 15.569892% ], Hited Edges: 0, Total Edges: 14796
[2025-03-30_17:40:17] Total Functions: 2325, Hited Functions: 362 [ 15.569892% ], Hited Edges: 0, Total Edges: 14796
[2025-03-30_17:41:18] Total Functions: 2325, Hited Functions: 362 [ 15.569892% ], Hited Edges: 0, Total Edges: 14796
[2025-03-30_17:45:58] Total Functions: 2325, Hited Functions: 362 [ 15.569892% ], Hited Edges: 0, Total Edges: 14796
[2025-03-30_17:46:59] Total Functions: 2325, Hited Functions: 362 [ 15.569892% ], Hited Edges: 0, Total Edges: 14796
[2025-03-30_17:48:00] Total Functions: 2325, Hited Functions: 362 [ 15.569892% ], Hited Edges: 0, Total Edges: 14796
[2025-03-30_17:49:01] Total Functions: 2325, Hited Functions: 362 [ 15.569892% ], Hited Edges: 0, Total Edges: 14796
[2025-03-30_17:50:02] Total Functions: 2325, Hited Functions: 362 [ 15.569892% ], Hited Edges: 0, Total Edges: 14796
[2025-03-30_17:51:03] Total Functions: 2325, Hited Functions: 362 [ 15.569892% ], Hited Edges: 0, Total Edges: 14796
[2025-03-30_17:52:04] Total Functions: 2325, Hited Functions: 362 [ 15.569892% ], Hited Edges: 0, Total Edges: 14796
[2025-03-30_17:53:05] Total Functions: 2325, Hited Functions: 362 [ 15.569892% ], Hited Edges: 0, Total Edges: 14796
[2025-03-30_17:54:06] Total Functions: 2325, Hited Functions: 362 [ 15.569892% ], Hited Edges: 0, Total Edges: 14796
[2025-03-30_17:55:07] Total Functions: 2325, Hited Functions: 362 [ 15.569892% ], Hited Edges: 0, Total Edges: 14796
[2025-03-30_17:56:08] Total Functions: 2325, Hited Functions: 362 [ 15.569892% ], Hited Edges: 0, Total Edges: 14796
[2025-03-30_18:00:43] Total Functions: 2325, Hited Functions: 362 [ 15.569892% ], Hited Edges: 0, Total Edges: 14796
[2025-03-30_18:01:44] Total Functions: 2325, Hited Functions: 362 [ 15.569892% ], Hited Edges: 0, Total Edges: 14796
[2025-03-30_18:02:45] Total Functions: 2325, Hited Functions: 362 [ 15.569892% ], Hited Edges: 0, Total Edges: 14796
[2025-03-30_18:03:46] Total Functions: 2325, Hited Functions: 362 [ 15.569892% ], Hited Edges: 0, Total Edges: 14796
[2025-03-30_18:04:47] Total Functions: 2325, Hited Functions: 362 [ 15.569892% ], Hited Edges: 0, Total Edges: 14796
[2025-03-30_18:05:50] Total Functions: 2325, Hited Functions: 362 [ 15.569892% ], Hited Edges: 0, Total Edges: 14796
[2025-03-30_18:10:13] Total Functions: 2325, Hited Functions: 362 [ 15.569892% ], Hited Edges: 0, Total Edges: 14796
[2025-03-30_18:11:14] Total Functions: 2325, Hited Functions: 362 [ 15.569892% ], Hited Edges: 0, Total Edges: 14796
[2025-03-30_18:12:15] Total Functions: 2325, Hited Functions: 362 [ 15.569892% ], Hited Edges: 0, Total Edges: 14796
[2025-03-30_18:13:16] Total Functions: 2325, Hited Functions: 362 [ 15.569892% ], Hited Edges: 0, Total Edges: 14796
[2025-03-30_18:14:17] Total Functions: 2325, Hited Functions: 362 [ 15.569892% ], Hited Edges: 0, Total Edges: 14796
[2025-03-30_18:15:18] Total Functions: 2325, Hited Functions: 362 [ 15.569892% ], Hited Edges: 0, Total Edges: 14796
[2025-03-30_18:16:19] Total Functions: 2325, Hited Functions: 362 [ 15.569892% ], Hited Edges: 0, Total Edges: 14796
[2025-03-30_18:17:20] Total Functions: 2325, Hited Functions: 362 [ 15.569892% ], Hited Edges: 0, Total Edges: 14796
[2025-03-30_18:18:21] Total Functions: 2325, Hited Functions: 362 [ 15.569892% ], Hited Edges: 0, Total Edges: 14796
[2025-03-30_18:19:22] Total Functions: 2325, Hited Functions: 362 [ 15.569892% ], Hited Edges: 0, Total Edges: 14796
[2025-03-30_18:20:23] Total Functions: 2325, Hited Functions: 362 [ 15.569892% ], Hited Edges: 0, Total Edges: 14796
[2025-03-30_18:21:24] Total Functions: 2325, Hited Functions: 362 [ 15.569892% ], Hited Edges: 0, Total Edges: 14796
[2025-03-30_18:22:25] Total Functions: 2325, Hited Functions: 362 [ 15.569892% ], Hited Edges: 0, Total Edges: 14796
[2025-03-30_18:23:26] Total Functions: 2325, Hited Functions: 362 [ 15.569892% ], Hited Edges: 0, Total Edges: 14796
[2025-03-30_18:24:27] Total Functions: 2325, Hited Functions: 362 [ 15.569892% ], Hited Edges: 0, Total Edges: 14796
[2025-03-30_18:25:28] Total Functions: 2325, Hited Functions: 362 [ 15.569892% ], Hited Edges: 0, Total Edges: 14796
[2025-03-30_18:30:13] Total Functions: 2325, Hited Functions: 362 [ 15.569892% ], Hited Edges: 0, Total Edges: 14796
[2025-03-30_18:31:14] Total Functions: 2325, Hited Functions: 362 [ 15.569892% ], Hited Edges: 0, Total Edges: 14796
[2025-03-30_18:32:15] Total Functions: 2325, Hited Functions: 362 [ 15.569892% ], Hited Edges: 0, Total Edges: 14796
[2025-03-30_18:33:16] Total Functions: 2325, Hited Functions: 362 [ 15.569892% ], Hited Edges: 0, Total Edges: 14796
[2025-03-30_18:34:17] Total Functions: 2325, Hited Functions: 362 [ 15.569892% ], Hited Edges: 0, Total Edges: 14796
[2025-03-30_18:35:18] Total Functions: 2325, Hited Functions: 362 [ 15.569892% ], Hited Edges: 0, Total Edges: 14796
[2025-03-30_18:36:19] Total Functions: 2325, Hited Functions: 362 [ 15.569892% ], Hited Edges: 0, Total Edges: 14796
[2025-03-30_18:37:20] Total Functions: 2325, Hited Functions: 362 [ 15.569892% ], Hited Edges: 0, Total Edges: 14796
[2025-03-30_18:38:21] Total Functions: 2325, Hited Functions: 362 [ 15.569892% ], Hited Edges: 0, Total Edges: 14796
[2025-03-30_18:39:22] Total Functions: 2325, Hited Functions: 362 [ 15.569892% ], Hited Edges: 0, Total Edges: 14796
[2025-03-30_18:44:15] Total Functions: 2325, Hited Functions: 362 [ 15.569892% ], Hited Edges: 0, Total Edges: 14796
[2025-03-30_18:45:16] Total Functions: 2325, Hited Functions: 362 [ 15.569892% ], Hited Edges: 0, Total Edges: 14796
[2025-03-30_18:46:17] Total Functions: 2325, Hited Functions: 362 [ 15.569892% ], Hited Edges: 0, Total Edges: 14796
