[2025-04-05_00:54:29] Total Functions: 774, Hited Functions: 247 [ 31.912145% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_14:49:12] Total Functions: 1339, Hited Functions: 874 [ 65.272591% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_14:50:13] Total Functions: 1339, Hited Functions: 874 [ 65.272591% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_14:51:14] Total Functions: 1339, Hited Functions: 874 [ 65.272591% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_14:52:15] Total Functions: 1339, Hited Functions: 874 [ 65.272591% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_14:53:16] Total Functions: 1339, Hited Functions: 874 [ 65.272591% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_14:54:17] Total Functions: 1341, Hited Functions: 876 [ 65.324385% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_14:55:18] Total Functions: 1341, Hited Functions: 876 [ 65.324385% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_14:56:19] Total Functions: 1341, Hited Functions: 876 [ 65.324385% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_14:57:20] Total Functions: 1341, Hited Functions: 876 [ 65.324385% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_14:58:21] Total Functions: 1341, Hited Functions: 876 [ 65.324385% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_14:59:22] Total Functions: 1341, Hited Functions: 876 [ 65.324385% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_15:00:23] Total Functions: 1341, Hited Functions: 876 [ 65.324385% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_15:01:24] Total Functions: 1344, Hited Functions: 879 [ 65.401786% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_15:02:25] Total Functions: 1344, Hited Functions: 879 [ 65.401786% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_15:03:26] Total Functions: 1344, Hited Functions: 879 [ 65.401786% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_15:04:27] Total Functions: 1344, Hited Functions: 879 [ 65.401786% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_15:05:28] Total Functions: 1344, Hited Functions: 879 [ 65.401786% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_15:06:29] Total Functions: 1344, Hited Functions: 879 [ 65.401786% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_15:07:30] Total Functions: 1344, Hited Functions: 879 [ 65.401786% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_15:08:31] Total Functions: 1344, Hited Functions: 879 [ 65.401786% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_15:09:32] Total Functions: 1350, Hited Functions: 885 [ 65.555556% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_15:10:33] Total Functions: 1350, Hited Functions: 885 [ 65.555556% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_15:11:34] Total Functions: 1350, Hited Functions: 885 [ 65.555556% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_15:12:35] Total Functions: 1350, Hited Functions: 885 [ 65.555556% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_15:13:36] Total Functions: 1350, Hited Functions: 885 [ 65.555556% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_15:14:37] Total Functions: 1350, Hited Functions: 885 [ 65.555556% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_15:15:38] Total Functions: 1350, Hited Functions: 885 [ 65.555556% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_15:16:39] Total Functions: 1352, Hited Functions: 887 [ 65.606509% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_15:21:05] Total Functions: 1352, Hited Functions: 887 [ 65.606509% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_15:22:06] Total Functions: 1352, Hited Functions: 887 [ 65.606509% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_15:23:07] Total Functions: 1352, Hited Functions: 887 [ 65.606509% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_15:24:08] Total Functions: 1352, Hited Functions: 887 [ 65.606509% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_15:25:09] Total Functions: 1352, Hited Functions: 887 [ 65.606509% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_15:26:10] Total Functions: 1352, Hited Functions: 887 [ 65.606509% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_15:27:11] Total Functions: 1352, Hited Functions: 887 [ 65.606509% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_15:28:12] Total Functions: 1352, Hited Functions: 887 [ 65.606509% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_15:29:13] Total Functions: 1353, Hited Functions: 888 [ 65.631929% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_15:30:14] Total Functions: 1353, Hited Functions: 888 [ 65.631929% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_15:31:15] Total Functions: 1353, Hited Functions: 888 [ 65.631929% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_15:32:16] Total Functions: 1353, Hited Functions: 888 [ 65.631929% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_15:33:17] Total Functions: 1353, Hited Functions: 888 [ 65.631929% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_15:34:18] Total Functions: 1353, Hited Functions: 888 [ 65.631929% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_15:35:19] Total Functions: 1353, Hited Functions: 888 [ 65.631929% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_15:36:20] Total Functions: 1353, Hited Functions: 888 [ 65.631929% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_15:37:21] Total Functions: 1353, Hited Functions: 888 [ 65.631929% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_15:38:22] Total Functions: 1353, Hited Functions: 888 [ 65.631929% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_15:39:23] Total Functions: 1354, Hited Functions: 889 [ 65.657312% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_15:40:24] Total Functions: 1354, Hited Functions: 889 [ 65.657312% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_15:41:25] Total Functions: 1354, Hited Functions: 889 [ 65.657312% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_15:42:26] Total Functions: 1354, Hited Functions: 889 [ 65.657312% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_15:43:27] Total Functions: 1354, Hited Functions: 889 [ 65.657312% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_15:44:28] Total Functions: 1354, Hited Functions: 889 [ 65.657312% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_15:45:29] Total Functions: 1354, Hited Functions: 889 [ 65.657312% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_15:50:09] Total Functions: 1354, Hited Functions: 889 [ 65.657312% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_15:51:10] Total Functions: 1354, Hited Functions: 889 [ 65.657312% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_15:55:53] Total Functions: 1354, Hited Functions: 889 [ 65.657312% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_15:56:54] Total Functions: 1354, Hited Functions: 889 [ 65.657312% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_15:57:55] Total Functions: 1354, Hited Functions: 889 [ 65.657312% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_15:58:56] Total Functions: 1354, Hited Functions: 889 [ 65.657312% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_15:59:57] Total Functions: 1354, Hited Functions: 889 [ 65.657312% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_16:04:35] Total Functions: 1354, Hited Functions: 889 [ 65.657312% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_16:05:36] Total Functions: 1354, Hited Functions: 889 [ 65.657312% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_16:06:37] Total Functions: 1354, Hited Functions: 889 [ 65.657312% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_16:07:38] Total Functions: 1356, Hited Functions: 891 [ 65.707965% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_16:08:39] Total Functions: 1357, Hited Functions: 892 [ 65.733235% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_16:09:40] Total Functions: 1357, Hited Functions: 892 [ 65.733235% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_16:14:22] Total Functions: 1357, Hited Functions: 892 [ 65.733235% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_16:19:30] Total Functions: 1357, Hited Functions: 892 [ 65.733235% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_16:20:31] Total Functions: 1357, Hited Functions: 892 [ 65.733235% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_16:21:32] Total Functions: 1357, Hited Functions: 892 [ 65.733235% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_16:22:33] Total Functions: 1357, Hited Functions: 892 [ 65.733235% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_16:23:34] Total Functions: 1357, Hited Functions: 892 [ 65.733235% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_16:24:35] Total Functions: 1357, Hited Functions: 892 [ 65.733235% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_16:25:45] Total Functions: 1357, Hited Functions: 892 [ 65.733235% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_16:29:57] Total Functions: 1357, Hited Functions: 892 [ 65.733235% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_16:30:58] Total Functions: 1357, Hited Functions: 892 [ 65.733235% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_16:31:59] Total Functions: 1357, Hited Functions: 892 [ 65.733235% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_16:33:00] Total Functions: 1357, Hited Functions: 892 [ 65.733235% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_16:34:01] Total Functions: 1357, Hited Functions: 892 [ 65.733235% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_16:35:02] Total Functions: 1357, Hited Functions: 892 [ 65.733235% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_16:36:03] Total Functions: 1357, Hited Functions: 892 [ 65.733235% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_16:37:04] Total Functions: 1357, Hited Functions: 892 [ 65.733235% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_16:38:05] Total Functions: 1357, Hited Functions: 892 [ 65.733235% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_16:42:47] Total Functions: 1357, Hited Functions: 892 [ 65.733235% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_16:43:48] Total Functions: 1357, Hited Functions: 892 [ 65.733235% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_16:44:49] Total Functions: 1357, Hited Functions: 892 [ 65.733235% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_16:45:50] Total Functions: 1357, Hited Functions: 892 [ 65.733235% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_16:46:51] Total Functions: 1357, Hited Functions: 892 [ 65.733235% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_16:47:52] Total Functions: 1357, Hited Functions: 892 [ 65.733235% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_16:48:53] Total Functions: 1357, Hited Functions: 892 [ 65.733235% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_16:53:27] Total Functions: 1357, Hited Functions: 892 [ 65.733235% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_16:54:34] Total Functions: 1357, Hited Functions: 892 [ 65.733235% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_16:58:38] Total Functions: 1357, Hited Functions: 892 [ 65.733235% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_16:59:39] Total Functions: 1357, Hited Functions: 892 [ 65.733235% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_17:00:40] Total Functions: 1358, Hited Functions: 893 [ 65.758468% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_17:01:41] Total Functions: 1358, Hited Functions: 893 [ 65.758468% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_17:02:42] Total Functions: 1358, Hited Functions: 893 [ 65.758468% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_17:03:43] Total Functions: 1358, Hited Functions: 893 [ 65.758468% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_17:04:44] Total Functions: 1359, Hited Functions: 894 [ 65.783664% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_17:05:45] Total Functions: 1359, Hited Functions: 894 [ 65.783664% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_17:06:46] Total Functions: 1359, Hited Functions: 894 [ 65.783664% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_17:07:47] Total Functions: 1360, Hited Functions: 895 [ 65.808824% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_17:08:48] Total Functions: 1360, Hited Functions: 895 [ 65.808824% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_17:09:49] Total Functions: 1360, Hited Functions: 895 [ 65.808824% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_17:10:50] Total Functions: 1360, Hited Functions: 895 [ 65.808824% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_17:11:51] Total Functions: 1360, Hited Functions: 895 [ 65.808824% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_17:12:52] Total Functions: 1360, Hited Functions: 895 [ 65.808824% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_17:17:47] Total Functions: 1360, Hited Functions: 895 [ 65.808824% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_17:18:48] Total Functions: 1360, Hited Functions: 895 [ 65.808824% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_17:19:49] Total Functions: 1360, Hited Functions: 895 [ 65.808824% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_17:20:50] Total Functions: 1360, Hited Functions: 895 [ 65.808824% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_17:25:38] Total Functions: 1360, Hited Functions: 895 [ 65.808824% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_17:26:39] Total Functions: 1360, Hited Functions: 895 [ 65.808824% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_17:27:40] Total Functions: 1360, Hited Functions: 895 [ 65.808824% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_17:28:41] Total Functions: 1360, Hited Functions: 895 [ 65.808824% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_17:29:42] Total Functions: 1360, Hited Functions: 895 [ 65.808824% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_17:30:43] Total Functions: 1360, Hited Functions: 895 [ 65.808824% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_17:31:44] Total Functions: 1360, Hited Functions: 895 [ 65.808824% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_17:32:45] Total Functions: 1360, Hited Functions: 895 [ 65.808824% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_17:33:46] Total Functions: 1360, Hited Functions: 895 [ 65.808824% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_17:34:47] Total Functions: 1360, Hited Functions: 895 [ 65.808824% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_17:35:48] Total Functions: 1360, Hited Functions: 895 [ 65.808824% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_17:36:49] Total Functions: 1360, Hited Functions: 895 [ 65.808824% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_17:37:50] Total Functions: 1360, Hited Functions: 895 [ 65.808824% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_17:38:51] Total Functions: 1360, Hited Functions: 895 [ 65.808824% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_17:43:42] Total Functions: 1360, Hited Functions: 895 [ 65.808824% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_17:44:43] Total Functions: 1360, Hited Functions: 895 [ 65.808824% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_17:45:44] Total Functions: 1360, Hited Functions: 895 [ 65.808824% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_17:46:45] Total Functions: 1360, Hited Functions: 895 [ 65.808824% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_17:47:46] Total Functions: 1360, Hited Functions: 895 [ 65.808824% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_17:48:47] Total Functions: 1360, Hited Functions: 895 [ 65.808824% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_17:49:48] Total Functions: 1360, Hited Functions: 895 [ 65.808824% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_17:50:49] Total Functions: 1360, Hited Functions: 895 [ 65.808824% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_17:51:50] Total Functions: 1360, Hited Functions: 895 [ 65.808824% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_17:52:51] Total Functions: 1360, Hited Functions: 895 [ 65.808824% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_17:53:52] Total Functions: 1360, Hited Functions: 895 [ 65.808824% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_17:54:53] Total Functions: 1360, Hited Functions: 895 [ 65.808824% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_17:59:35] Total Functions: 1360, Hited Functions: 895 [ 65.808824% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_18:00:36] Total Functions: 1360, Hited Functions: 895 [ 65.808824% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_18:01:37] Total Functions: 1360, Hited Functions: 895 [ 65.808824% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_18:02:38] Total Functions: 1360, Hited Functions: 895 [ 65.808824% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_18:03:39] Total Functions: 1360, Hited Functions: 895 [ 65.808824% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_18:04:40] Total Functions: 1360, Hited Functions: 895 [ 65.808824% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_18:05:41] Total Functions: 1360, Hited Functions: 895 [ 65.808824% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_18:06:42] Total Functions: 1360, Hited Functions: 895 [ 65.808824% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_18:07:43] Total Functions: 1360, Hited Functions: 895 [ 65.808824% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_18:08:44] Total Functions: 1360, Hited Functions: 895 [ 65.808824% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_18:09:45] Total Functions: 1360, Hited Functions: 895 [ 65.808824% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_18:10:46] Total Functions: 1360, Hited Functions: 895 [ 65.808824% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_18:11:47] Total Functions: 1360, Hited Functions: 895 [ 65.808824% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_18:12:48] Total Functions: 1360, Hited Functions: 895 [ 65.808824% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_18:13:49] Total Functions: 1360, Hited Functions: 895 [ 65.808824% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_18:14:50] Total Functions: 1360, Hited Functions: 895 [ 65.808824% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_18:15:51] Total Functions: 1360, Hited Functions: 895 [ 65.808824% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_18:16:52] Total Functions: 1360, Hited Functions: 895 [ 65.808824% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_18:17:53] Total Functions: 1360, Hited Functions: 895 [ 65.808824% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_18:18:54] Total Functions: 1360, Hited Functions: 895 [ 65.808824% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_18:19:55] Total Functions: 1360, Hited Functions: 895 [ 65.808824% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_18:20:56] Total Functions: 1360, Hited Functions: 895 [ 65.808824% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_18:25:41] Total Functions: 1360, Hited Functions: 895 [ 65.808824% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_18:26:42] Total Functions: 1360, Hited Functions: 895 [ 65.808824% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_18:27:43] Total Functions: 1360, Hited Functions: 895 [ 65.808824% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_18:28:44] Total Functions: 1360, Hited Functions: 895 [ 65.808824% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_18:29:45] Total Functions: 1360, Hited Functions: 895 [ 65.808824% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_18:30:46] Total Functions: 1360, Hited Functions: 895 [ 65.808824% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_18:31:47] Total Functions: 1360, Hited Functions: 895 [ 65.808824% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_18:32:48] Total Functions: 1360, Hited Functions: 895 [ 65.808824% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_18:33:49] Total Functions: 1360, Hited Functions: 895 [ 65.808824% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_18:34:50] Total Functions: 1360, Hited Functions: 895 [ 65.808824% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_18:35:51] Total Functions: 1360, Hited Functions: 895 [ 65.808824% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_18:40:18] Total Functions: 1360, Hited Functions: 895 [ 65.808824% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_18:41:19] Total Functions: 1360, Hited Functions: 895 [ 65.808824% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_18:46:18] Total Functions: 1360, Hited Functions: 895 [ 65.808824% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_18:47:20] Total Functions: 1360, Hited Functions: 895 [ 65.808824% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_18:51:33] Total Functions: 1360, Hited Functions: 895 [ 65.808824% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_18:52:34] Total Functions: 1360, Hited Functions: 895 [ 65.808824% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_18:53:35] Total Functions: 1360, Hited Functions: 895 [ 65.808824% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_18:58:34] Total Functions: 1360, Hited Functions: 895 [ 65.808824% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_18:59:35] Total Functions: 1360, Hited Functions: 895 [ 65.808824% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_19:00:36] Total Functions: 1360, Hited Functions: 895 [ 65.808824% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_19:01:37] Total Functions: 1360, Hited Functions: 895 [ 65.808824% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_19:02:38] Total Functions: 1360, Hited Functions: 895 [ 65.808824% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_19:03:39] Total Functions: 1360, Hited Functions: 895 [ 65.808824% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_19:04:40] Total Functions: 1360, Hited Functions: 895 [ 65.808824% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_19:05:41] Total Functions: 1360, Hited Functions: 895 [ 65.808824% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_19:06:42] Total Functions: 1360, Hited Functions: 895 [ 65.808824% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_19:07:43] Total Functions: 1360, Hited Functions: 895 [ 65.808824% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_19:08:44] Total Functions: 1360, Hited Functions: 895 [ 65.808824% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_19:09:45] Total Functions: 1360, Hited Functions: 895 [ 65.808824% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_19:10:46] Total Functions: 1360, Hited Functions: 895 [ 65.808824% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_19:11:47] Total Functions: 1360, Hited Functions: 895 [ 65.808824% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_19:12:48] Total Functions: 1360, Hited Functions: 895 [ 65.808824% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_19:13:49] Total Functions: 1360, Hited Functions: 895 [ 65.808824% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_19:14:50] Total Functions: 1360, Hited Functions: 895 [ 65.808824% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_19:15:51] Total Functions: 1360, Hited Functions: 895 [ 65.808824% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_19:16:52] Total Functions: 1360, Hited Functions: 895 [ 65.808824% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_19:17:53] Total Functions: 1360, Hited Functions: 895 [ 65.808824% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_19:18:54] Total Functions: 1360, Hited Functions: 895 [ 65.808824% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_19:19:55] Total Functions: 1360, Hited Functions: 895 [ 65.808824% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_19:20:56] Total Functions: 1360, Hited Functions: 895 [ 65.808824% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_19:21:57] Total Functions: 1360, Hited Functions: 895 [ 65.808824% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_19:22:58] Total Functions: 1360, Hited Functions: 895 [ 65.808824% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_19:23:59] Total Functions: 1360, Hited Functions: 895 [ 65.808824% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_19:25:00] Total Functions: 1360, Hited Functions: 895 [ 65.808824% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_19:26:01] Total Functions: 1360, Hited Functions: 895 [ 65.808824% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_19:27:02] Total Functions: 1360, Hited Functions: 895 [ 65.808824% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_19:28:03] Total Functions: 1360, Hited Functions: 895 [ 65.808824% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_19:29:04] Total Functions: 1360, Hited Functions: 895 [ 65.808824% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_19:30:05] Total Functions: 1360, Hited Functions: 895 [ 65.808824% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_19:31:06] Total Functions: 1360, Hited Functions: 895 [ 65.808824% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_19:32:07] Total Functions: 1360, Hited Functions: 895 [ 65.808824% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_19:33:08] Total Functions: 1360, Hited Functions: 895 [ 65.808824% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_19:34:09] Total Functions: 1360, Hited Functions: 895 [ 65.808824% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_19:35:10] Total Functions: 1360, Hited Functions: 895 [ 65.808824% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_19:36:11] Total Functions: 1360, Hited Functions: 895 [ 65.808824% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_19:37:12] Total Functions: 1360, Hited Functions: 895 [ 65.808824% ], Hited Edges: 0, Total Edges: 2056
[2025-04-05_19:38:13] Total Functions: 1360, Hited Functions: 895 [ 65.808824% ], Hited Edges: 0, Total Edges: 2056
